reservation_number_of_reservations,product_fee_description,line_item_product_code,reservation_unused_normalized_unit_quantity,savings_plan_amortized_upfront_commitment_for_billing_period,line_item_unblended_cost,product_servicecode,product_from_location,line_item_unblended_rate,line_item_usage_type,identity_line_item_id,line_item_usage_amount,pricing_public_on_demand_rate,reservation_units_per_reservation,bill_invoice_id,pricing_unit,reservation_amortized_upfront_fee_for_billing_period,product_to_location_type,line_item_usage_end_date,product_from_location_type,reservation_total_reserved_units,product_region_code,reservation_amortized_upfront_cost_for_usage,reservation_unused_amortized_upfront_fee_for_billing_period,product_product_name,line_item_normalization_factor,bill_payer_account_name,line_item_blended_rate,line_item_resource_id,_fivetran_synced,line_item_line_item_type,product_instance_family,product_from_region_code,product_pricing_unit,line_item_tax_type,product,line_item_operation,_modified,product_to_location,line_item_usage_start_date,reservation_unused_recurring_fee,product_location_type,product_fee_code,reservation_recurring_fee_for_usage,reservation_upfront_value,bill_invoicing_entity,line_item_normalized_usage_amount,savings_plan_savings_plan_effective_cost,bill_bill_type,reservation_total_reserved_normalized_units,line_item_availability_zone,bill_billing_period_start_date,pricing_term,pricing_purchase_option,_line,reservation_effective_cost,reservation_normalized_units_per_reservation,line_item_line_item_description,product_instance_type,savings_plan_used_commitment,savings_plan_recurring_commitment_for_billing_period,pricing_public_on_demand_cost,line_item_usage_account_name,line_item_currency_code,line_item_blended_cost,_file,pricing_currency,reservation_unused_quantity,product_location,savings_plan_savings_plan_rate,bill_billing_entity,bill_billing_period_end_date,bill_payer_account_id,identity_time_interval,product_operation,product_usagetype,product_to_region_code,product_product_family,line_item_usage_account_id,savings_plan_total_commitment_to_date
,,AmazonS3,,,18.0084,AmazonEC2,,1.83366,BoxUsage:m7g.large,b5a1a4e9-14e1-0884-73d2-5b84f2a7d6a7,1.0814,0.57661,,,GB,,,2026-05-28 22:37:37.052,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,0.72313,,2026-05-28 22:37:37.052,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",20.6496,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,410822.0,,,S3 standard storage,c7g.xlarge,,,10.1819,Core Services,USD,2.5932,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000002,
,,AmazonEC2,,,1.8263,AmazonEC2,,0.06678,TimedStorage-ByteHrs,93ca4d27-f82f-3743-28cb-025d9848eaf2,18.5307,3.237,,,GB,,,2026-05-28 22:37:37.052,,,eu-west-1,,,AWS Data Transfer,1.0,Analytics,1.46155,,2026-05-28 22:37:37.052,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",15.7596,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,320320.0,,,Data transfer,m7g.large,,,10.6965,Developer Experience,USD,17.3423,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AWSLambda,,,19.5283,AWSDataTransfer,,2.68446,Request,cef6087e-f773-0198-9bac-465db16e5866,35.3817,0.81593,,,GB,,,2026-05-28 22:37:37.052,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Platform,1.14108,,2026-05-28 22:37:37.052,Usage,General purpose,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",33.0974,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,60536.0,,,EC2 instance hours,,,,6.2176,Data Platform,USD,1.1489,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000002,
,,AWSDataTransfer,,,14.3726,AmazonS3,,0.73325,TimedStorage-ByteHrs,54cf4ca7-47f4-9894-d730-40b2633a5a38,0.3087,1.08678,,,Hrs,,,2026-05-28 22:37:37.052,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,0.39784,,2026-05-28 22:37:37.052,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",1.9707,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,191781.0,,,S3 standard storage,,,,17.2416,Core Services,USD,9.7754,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AmazonEC2,,,4.2113,AmazonS3,,3.04278,Request,98e6a654-8629-449a-5e33-eee65f20daa3,20.2497,3.43205,,,GB-Mo,,,2026-05-28 22:37:37.052,,,us-east-1,,,Amazon Simple Storage Service,1.0,Platform,2.1733,,2026-05-28 22:37:37.052,Usage,General purpose,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",27.8425,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,243853.0,,,Data transfer,,,,17.2935,Developer Experience,USD,13.0898,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AmazonEC2,,,11.789,AmazonEC2,,1.94396,DataTransfer-Out-Bytes,a9a9cccb-5705-34d1-197b-7c261688da6d,21.0148,0.18708,,,GB-Mo,,,2026-05-28 22:37:37.052,,,us-east-1,,,AWS Lambda,1.0,Analytics,2.29143,,2026-05-28 22:37:37.052,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",6.402,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,209826.0,,,EC2 instance hours,m7g.large,,,3.1871,Data Platform,USD,3.4042,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSDataTransfer,,,8.1582,AWSLambda,,1.30054,BoxUsage:m7g.large,16180d1b-b97a-f1c4-5d65-fe8543215fdf,1.8154,3.65941,,,Requests,,,2026-05-28 22:37:37.052,,,eu-west-1,,,AWS Data Transfer,1.0,Analytics,1.40653,,2026-05-28 22:37:37.052,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.052,,AWS Region,,,,"Amazon Web Services, Inc.",33.953,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,280543.0,,,Lambda requests,,,,8.8706,Data Platform,USD,2.5759,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AWSLambda,,,11.0796,AmazonS3,,2.42773,TimedStorage-ByteHrs,1b2a8684-4158-12d2-f200-63fa5840694e,19.0256,3.26139,,,Hrs,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,0.32289,,2026-05-28 22:37:37.053,Usage,Compute optimized,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",14.304,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,25951.0,,,Lambda requests,m7g.large,,,0.4009,Data Platform,USD,0.967,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AWSDataTransfer,,,3.5638,AWSDataTransfer,,0.24789,BoxUsage:m7g.large,3c53aaee-91b0-e5e0-bff2-6d13b5d14724,0.9172,0.99486,,,Hrs,,,2026-05-28 22:37:37.053,,,eu-west-1,,,AWS Data Transfer,1.0,Analytics,1.01858,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",22.5623,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,426388.0,,,Data transfer,,,,11.8774,Core Services,USD,15.4946,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,6.0955,AmazonS3,,0.09423,DataTransfer-Out-Bytes,ff3e0cb0-c89f-5039-5e75-e7c9813aa8e3,29.2777,0.20789,,,GB,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.99846,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",23.5634,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,326581.0,,,Data transfer,,,,4.1487,Data Platform,USD,3.1676,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,10.7091,AWSLambda,,1.87189,BoxUsage:m7g.large,1de6378e-012b-1413-bbe8-2e50c56114d2,21.4118,0.10209,,,GB,,,2026-05-28 22:37:37.053,,,us-east-1,,,Amazon Simple Storage Service,1.0,Platform,0.43629,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",6.1761,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,195203.0,,,S3 standard storage,,,,14.4759,Data Platform,USD,9.945,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AmazonS3,,,0.3896,AWSDataTransfer,,2.14906,TimedStorage-ByteHrs,df5fcf01-3ce2-f78c-c2db-0cadd669d4b1,25.1855,1.98514,,,GB-Mo,,,2026-05-28 22:37:37.053,,,eu-west-1,,,AWS Data Transfer,1.0,Platform,0.16035,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",12.0586,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,153855.0,,,Lambda requests,,,,13.0844,Data Platform,USD,4.9093,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSDataTransfer,,,1.491,AmazonEC2,,1.45,DataTransfer-Out-Bytes,e84de73b-d919-58ff-7351-19ee459aa482,18.7876,0.0092,,,GB,,,2026-05-28 22:37:37.053,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.23794,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",9.6343,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,321447.0,,,S3 standard storage,m7g.large,,,17.4412,Core Services,USD,2.3247,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000001,
,,AmazonS3,,,4.1064,AWSLambda,,1.93454,BoxUsage:m7g.large,3163ceb8-e45c-863b-d9bd-fe9c45eaf77b,21.8215,1.3667,,,Requests,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,1.28015,,2026-05-28 22:37:37.053,Usage,General purpose,,,,"{""product_name"":""Amazon Simple Storage Service""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",18.9897,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,56920.0,,,EC2 instance hours,,,,1.1097,Developer Experience,USD,13.8483,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AWSDataTransfer,,,8.6841,AmazonEC2,,1.71658,TimedStorage-ByteHrs,32a263e8-baf0-ea38-2f1e-5af84d02253c,12.086,2.96933,,,GB,,,2026-05-28 22:37:37.053,,,us-east-1,,,AWS Data Transfer,1.0,Analytics,0.24474,,2026-05-28 22:37:37.053,Usage,General purpose,,,,"{""product_name"":""AWS Lambda""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",7.9773,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,227326.0,,,EC2 instance hours,c7g.xlarge,,,6.3464,Core Services,USD,10.0111,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,18.5442,AmazonEC2,,2.66736,Request,d4296cd6-4ab0-99da-5dfb-d79cdd9e1e21,9.2597,2.75479,,,Requests,,,2026-05-28 22:37:37.053,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Platform,1.56726,,2026-05-28 22:37:37.053,DiscountedUsage,,,,,"{""product_name"":""AWS Data Transfer""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",18.8936,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,399150.0,,,S3 standard storage,,,,20.6795,Core Services,USD,4.3936,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000002,
,,AWSLambda,,,0.4796,AmazonS3,,1.16518,TimedStorage-ByteHrs,110e3649-bbdb-5c1d-d0fb-d9b57e160a69,5.7009,2.47169,,,Hrs,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,2.97787,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Lambda""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",4.7834,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,268557.0,,,Lambda requests,,,,16.3357,Developer Experience,USD,12.5018,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000002,
,,AWSLambda,,,3.7504,AWSDataTransfer,,1.25865,BoxUsage:m7g.large,4c83b429-278f-b60c-0428-23c9bb5ee85c,39.1732,1.98323,,,GB,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Platform,2.2197,,2026-05-28 22:37:37.053,Usage,Compute optimized,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",1.681,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,106336.0,,,S3 standard storage,m7g.large,,,12.8029,Developer Experience,USD,1.9257,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AWSLambda,,,13.3055,AmazonS3,,2.45543,DataTransfer-Out-Bytes,b3fa570b-4944-c984-de26-6b22b1862f15,19.1396,3.72935,,,Hrs,,,2026-05-28 22:37:37.053,,,us-west-2,,,AWS Data Transfer,1.0,Analytics,2.72838,,2026-05-28 22:37:37.053,DiscountedUsage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",18.3261,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,88995.0,,,Data transfer,m7g.large,,,19.4935,Data Platform,USD,4.8129,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000003,
,,AWSLambda,,,1.0311,AmazonEC2,,0.83334,DataTransfer-Out-Bytes,ca635759-fe0c-60fb-a1ce-2039f95e9e62,6.4446,1.86277,,,Requests,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Platform,0.15272,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Lambda""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",11.6479,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,247846.0,,,S3 standard storage,,,,12.6122,Data Platform,USD,11.9588,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AmazonEC2,,,9.6383,AWSLambda,,2.35586,DataTransfer-Out-Bytes,bb7c2043-78e1-c3eb-239e-abc075411681,21.988,2.76498,,,Requests,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,1.83409,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",39.3298,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,449707.0,,,S3 standard storage,m7g.large,,,5.8042,Developer Experience,USD,8.0972,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000001,
,,AmazonS3,,,7.4497,AmazonS3,,1.65517,TimedStorage-ByteHrs,bcf319f3-5b52-824b-b72e-643e0d5beac2,8.1269,1.67302,,,Hrs,,,2026-05-28 22:37:37.053,,,eu-west-1,,,AWS Lambda,1.0,Platform,1.96042,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Lambda""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",5.3464,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,273473.0,,,S3 standard storage,,,,0.5037,Developer Experience,USD,12.3841,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AWSLambda,,,10.9779,AWSLambda,,0.91891,TimedStorage-ByteHrs,224f59ce-ad87-a807-a13f-574537984c1a,22.4131,0.5071,,,Requests,,,2026-05-28 22:37:37.053,,,us-east-1,,,Amazon Simple Storage Service,1.0,Platform,1.96891,,2026-05-28 22:37:37.053,DiscountedUsage,General purpose,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",6.622,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,98387.0,,,S3 standard storage,m7g.large,,,16.0618,Developer Experience,USD,2.011,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AmazonEC2,,,13.1962,AmazonEC2,,3.16061,TimedStorage-ByteHrs,bc35d4e7-b515-10ec-ab17-dfa04b1511ee,3.1266,0.7236,,,GB,,,2026-05-28 22:37:37.053,,,eu-west-1,,,AWS Lambda,1.0,Platform,0.95603,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",22.722,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,306225.0,,,Data transfer,,,,20.2089,Developer Experience,USD,0.4834,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AmazonS3,,,13.2825,AmazonEC2,,2.15293,BoxUsage:m7g.large,d7e9af41-9d29-91e5-14c0-3d71b185b64d,18.0642,2.84535,,,Hrs,,,2026-05-28 22:37:37.053,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.3294,,2026-05-28 22:37:37.053,Usage,General purpose,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",24.8252,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,326010.0,,,Data transfer,,,,5.7267,Core Services,USD,17.1889,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,10.726,AmazonS3,,1.024,Request,0a4d8a35-d347-3e37-e48f-2dc310f60d51,16.899,0.28272,,,Hrs,,,2026-05-28 22:37:37.053,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.50691,,2026-05-28 22:37:37.053,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",20.3918,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,360184.0,,,S3 standard storage,,,,10.742,Developer Experience,USD,12.3687,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AWSDataTransfer,,,9.9136,AWSLambda,,1.43452,BoxUsage:m7g.large,49431485-1a16-c4f9-d1a1-b42ab5310ad0,33.6528,0.12471,,,GB,,,2026-05-28 22:37:37.053,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,1.91273,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",37.798,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,109706.0,,,EC2 instance hours,,,,21.807,Core Services,USD,7.3315,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,17.998,AWSDataTransfer,,0.56819,DataTransfer-Out-Bytes,f9e35888-2cb5-8139-ad91-fcd291badde7,16.6849,1.10657,,,GB,,,2026-05-28 22:37:37.053,,,us-east-1,,,Amazon Simple Storage Service,1.0,Analytics,0.78755,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",31.5067,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,246416.0,,,EC2 instance hours,m7g.large,,,4.0581,Developer Experience,USD,2.4763,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AmazonEC2,,,19.6121,AWSLambda,,1.46281,Request,6f8c8664-c97c-bfd5-c5d3-2968b0cac854,8.3762,2.45876,,,Requests,,,2026-05-28 22:37:37.053,,,us-east-1,,,AWS Lambda,1.0,Platform,0.1649,,2026-05-28 22:37:37.053,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:37.053,,AWS Region,,,,"Amazon Web Services, Inc.",34.5001,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,395870.0,,,Data transfer,,,,11.9412,Data Platform,USD,15.3815,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
